transaction_id,user_id,timestamp,amount,currency,channel,payment_method,merchant_id,merchant_category_code,merchant_category_desc,merchant_risk_score,device_id,device_type,device_fingerprint_score,ip_country,billing_country,is_cross_border,hour_of_day,is_night_time,time_since_last_txn_sec,txn_velocity_1h,txn_velocity_24h,amount_vs_user_avg_ratio,account_age_days,account_creation_channel,kyc_verification_level,credit_score_band,historical_avg_amount,historical_txn_count,num_devices_used,num_linked_accounts,behavioral_score,login_anomaly_score,password_reset_recent,mfa_enabled,prior_fraud_flags,shared_device_n_accounts,shared_ip_n_accounts,community_cluster_id,num_beneficiaries_30d,beneficiary_account_age_days,text_similarity_to_phishing_corpus,llm_generated_content_prob,voice_authenticity_score,deepfake_video_score,document_authenticity_score,image_manipulation_score,refund_count_30d,refund_to_purchase_ratio,structuring_score,is_fraud,attack_type,attack_category,genai_capability,fraud_severity,is_blended_attack,ground_truth_source
TXN357556456358,U2045953,2026-08-27 21:09:10,815.5,USD,card_not_present_online,credit_card,MID697555,4829,Money Transfer,0.13,DEV46228188,ios_mobile,0.07909494919076046,RU,JP,True,21,False,85.38452476435103,7,2,9.97,628,agent_assisted,video_verified,prime,81.77,51,2,1,0.19239548975687404,0.7021929440690521,True,False,0,1,1,CLUSTER8000,1,2.137428617043001,0.8672747108474361,0.9769501828879786,,,,,0,,0.11199610294453186,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.928,True,synthetic
TXN130062667428,U1023786,2026-06-12 04:35:03,253.01,USD,p2p_transfer,credit_card,MID418588,4111,Transit / Transportation,0.026,DEV85888305,ios_mobile,0.18746993082863178,EG,GB,True,4,False,408.4064379859386,5,0,4.32,166,web_remote,unverified,thin_file,56.58,163,1,0,0.8323154719779042,0.7258971274274346,True,False,0,1,1,CLUSTER6025,1,1.816314956765418,0.9270414968224024,0.9793937512810239,,,,,0,,0.012817231944973995,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.968,True,synthetic
TXN860929172931,U6462793,2026-08-26 09:10:40,77.26,USD,p2p_transfer,upi,MID942857,5691,Apparel,0.225,DEV89970332,ios_mobile,0.04606650620991621,VN,AU,True,9,True,283.33691188922523,4,0,1.26,688,api_partner_onboarding,basic_document,near_prime,61.41,212,1,0,0.3370843566510508,0.7528300953023463,True,False,0,1,1,CLUSTER7649,1,2.2673051524199312,0.7449116799875763,0.9306427775506398,,,,,0,,0.0933219051223811,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.883,True,synthetic
TXN356350085753,U0773164,2026-07-16 04:07:53,437.12,USD,p2p_transfer,credit_card,MID936907,5999,Misc Retail,0.149,DEV95870685,ios_mobile,0.06896891461042266,PK,GB,True,4,True,157.84435927083098,2,1,4.08,374,mobile_app_remote,basic_document,subprime,107.18,267,2,0,0.3687157059808819,0.8736550888768133,False,False,0,1,1,CLUSTER6935,3,0.9927560134098043,0.9047799857239431,0.7836458768905381,,,,,0,,0.18523034913401937,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.898,True,synthetic
TXN121299808120,U5501135,2026-06-28 22:49:01,699.72,USD,p2p_transfer,upi,MID473260,6051,Crypto / Digital Currency,0.099,DEV21787317,windows_desktop,0.03021815422570722,PK,SG,True,22,False,512.1209440954999,6,0,13.8,177,in_branch,basic_document,near_prime,50.72,282,1,0,0.26498198926124017,0.849556243179698,True,True,0,1,2,CLUSTER9055,2,2.6211771506344377,0.7630851163294425,0.9811848187332908,,,,,0,,0.17678630119755126,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.958,True,synthetic
TXN320342783535,U8075172,2026-08-04 18:04:23,475.61,USD,p2p_transfer,credit_card,MID790143,6011,ATM / Cash Disbursement,0.091,DEV15069541,mac_desktop,0.18591912755052717,VN,AU,True,18,False,208.20142574451856,5,1,8.33,429,mobile_app_remote,video_verified,super_prime,57.08,147,2,0,0.15239923447414994,0.962520224093267,False,False,0,1,1,CLUSTER1878,1,0.9821050845809504,0.853366068697656,0.8080107261046852,,,,,0,,0.06553965197604865,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.892,True,synthetic
TXN659801163609,U2000006,2026-07-17 08:39:11,693.51,USD,card_not_present_online,debit_card,MID799450,6051,Crypto / Digital Currency,0.519,DEV78102940,android_mobile,0.1889689887672181,EG,JP,True,8,False,563.7486742692547,2,0,20.59,427,mobile_app_remote,video_verified,near_prime,14.98,280,2,0,0.6240061602054886,0.7528014464605942,True,False,0,1,1,CLUSTER9609,1,2.2656658274559116,0.8984940823988562,0.8432366012297158,,,,,0,,0.28549099012326223,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.946,True,synthetic
TXN277694728422,U6733812,2026-08-06 16:22:32,155.34,USD,card_not_present_online,digital_wallet,MID296151,5941,Sporting Goods,0.337,DEV88283918,ios_mobile,0.11202643600762488,BD,SG,True,16,True,55.497020255007826,6,1,1.86,401,mobile_app_remote,basic_document,prime,83.44,74,2,0,0.2976319486698694,0.9068614043153623,True,True,0,1,2,CLUSTER4467,2,1.2124503999281369,0.7298429754373836,0.8542865872390492,,,,,0,,0.12620307667952924,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.978,True,synthetic
TXN628588151890,U6051999,2026-06-21 21:40:00,113.0,USD,card_not_present_online,debit_card,MID613196,5411,Grocery Stores,0.216,DEV86497413,ios_mobile,0.10108087585087482,PK,AU,True,21,False,585.2973950812172,2,0,23.77,786,api_partner_onboarding,video_verified,subprime,25.04,148,2,0,0.7477771541356802,0.7162381741202445,True,False,0,1,1,CLUSTER4642,3,0.059040454589346925,0.7384605428532789,0.7884853797686036,,,,,0,,0.07936960788154294,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.889,True,synthetic
TXN546864797901,U0915092,2026-07-12 15:58:45,714.29,USD,p2p_transfer,upi,MID250812,4829,Money Transfer,0.424,DEV31189972,windows_desktop,0.0925938545806896,EG,US,True,15,False,418.4635618965322,3,2,55.07,450,in_branch,in_branch_verified,subprime,12.97,88,2,1,0.2657946839741226,0.867906382737933,True,False,0,1,2,CLUSTER6759,2,0.7786976607897317,0.920430203634919,0.8252621247536348,,,,,0,,0.22239150371867158,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.955,True,synthetic
TXN296809162620,U2034346,2026-07-27 07:52:02,282.42,USD,card_not_present_online,upi,MID786596,5411,Grocery Stores,0.425,DEV75518779,android_mobile,0.1665867194764905,RU,CA,True,7,False,438.9518670786624,5,0,6.53,89,in_branch,in_branch_verified,super_prime,43.25,183,1,1,0.25053764580488974,0.8354387641412696,True,False,0,1,1,CLUSTER1412,2,0.21969002905921442,0.7383692827162412,0.9173965912059118,,,,,0,,0.16629645493734066,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.894,True,synthetic
TXN481438525778,U3343174,2026-08-15 08:48:35,659.12,USD,card_not_present_online,credit_card,MID150884,4829,Money Transfer,0.203,DEV53181452,ios_mobile,0.10137157195725245,VN,US,True,8,True,317.8935484201866,3,2,29.05,499,api_partner_onboarding,unverified,subprime,22.69,250,2,0,0.3043764250945591,0.8810487107362694,True,False,0,1,1,CLUSTER3356,3,1.1210979505079097,0.7068709102610927,0.7801490436805735,,,,,0,,0.14005246459689416,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.981,True,synthetic
TXN640458052493,U0159712,2026-07-29 04:17:34,277.69,USD,p2p_transfer,prepaid_card,MID799959,4829,Money Transfer,0.035,DEV65362952,mac_desktop,0.1458150295395262,VN,US,True,4,False,402.4628835021413,6,2,5.75,397,agent_assisted,unverified,subprime,48.33,53,1,0,0.20856943726164795,0.855947547613148,True,False,0,1,2,CLUSTER6340,1,0.7320060693713458,0.7602082244759293,0.9420251674043231,,,,,0,,0.06349253458386485,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.962,True,synthetic
TXN550267139326,U4870483,2026-06-09 00:38:28,1096.94,USD,card_not_present_online,digital_wallet,MID990414,8011,Healthcare,0.048,DEV41594808,mac_desktop,0.026822518011710435,ID,AU,True,0,True,109.18256048444371,6,1,8.26,439,web_remote,video_verified,prime,36.37,187,2,0,0.607165118901235,0.8153526577996281,False,False,0,1,2,CLUSTER6557,3,1.873238254208483,0.9480362859097031,0.8859093879053672,,,,,0,,0.2651235737768596,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.892,True,synthetic
TXN754130344561,U2328326,2026-06-09 16:33:12,134.9,USD,p2p_transfer,prepaid_card,MID698089,4111,Transit / Transportation,0.188,DEV76600353,ios_mobile,0.062338830050913674,NG,SG,True,16,False,343.17536670157887,6,2,10.44,432,web_remote,unverified,near_prime,36.88,145,2,0,0.7539774854275898,0.8455574111921285,True,False,0,1,2,CLUSTER9275,2,0.2708520498940793,0.7072880634590017,0.9417976935499849,,,,,0,,0.08281680533774506,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.948,True,synthetic
TXN548185531640,U0371482,2026-07-04 16:45:59,193.04,USD,p2p_transfer,digital_wallet,MID231109,5921,Liquor Stores,0.114,DEV21660704,windows_desktop,0.10870509994796206,RU,NL,True,16,False,89.19888015763217,4,1,19.3,625,agent_assisted,in_branch_verified,subprime,8.14,97,2,0,0.35683384631576154,0.7123925843132386,False,False,0,1,2,CLUSTER2281,3,1.6833438098741669,0.7841862556784621,0.7772630021758483,,,,,0,,0.13297829927086333,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.973,True,synthetic
TXN210946878337,U4682755,2026-06-03 13:38:43,306.61,USD,card_not_present_online,bank_transfer,MID685521,5661,Shoe Stores,0.121,DEV69670060,mac_desktop,0.07290458698195161,BD,SG,True,13,False,336.7399511555441,4,1,12.82,367,api_partner_onboarding,video_verified,prime,23.92,154,1,0,0.11147285638652318,0.7008212786394975,True,True,0,1,1,CLUSTER9760,2,1.6870597713153344,0.899997382576301,0.8866998247058456,,,,,0,,0.05078732202333684,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.92,True,synthetic
TXN655221025576,U7613883,2026-07-06 02:24:11,194.35,USD,p2p_transfer,upi,MID241865,5411,Grocery Stores,0.373,DEV53262322,ios_mobile,0.028235954433090075,PK,AU,True,2,True,80.6628719897308,3,3,15.96,442,in_branch,video_verified,prime,12.18,286,2,0,0.1632751417047842,0.90882429021635,False,False,0,1,1,CLUSTER8043,3,2.1953492051500536,0.746526729893301,0.85546175735803,,,,,0,,0.2775106810637211,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.96,True,synthetic
TXN506772305964,U2733216,2026-07-20 02:38:48,668.0,USD,p2p_transfer,credit_card,MID668853,6011,ATM / Cash Disbursement,0.358,DEV15659115,linux_desktop,0.03159339952983906,BD,SG,True,2,True,483.82007089514906,6,1,11.79,822,api_partner_onboarding,unverified,subprime,56.67,132,1,1,0.3944693380429024,0.8051246166493995,True,False,0,1,1,CLUSTER4417,1,1.5410625819138768,0.7462103212086861,0.9877057605366983,,,,,0,,0.2739428721677798,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.94,True,synthetic
TXN761928295330,U9654490,2026-08-21 06:55:23,844.29,USD,p2p_transfer,debit_card,MID853495,5541,Fuel / Gas Stations,0.342,DEV18991403,ios_mobile,0.15938824318849937,EG,CA,True,6,True,66.21875846128691,7,1,11.39,529,api_partner_onboarding,unverified,thin_file,16.05,125,1,0,0.6834644497335387,0.9400557276114647,True,False,0,1,2,CLUSTER7670,3,2.3921080112850626,0.9098561869131828,0.761165362868128,,,,,0,,0.05493382663079864,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.919,True,synthetic
TXN444987885449,U0072034,2026-08-11 07:43:10,82.6,USD,p2p_transfer,credit_card,MID290289,5812,Restaurants,0.105,DEV39427608,ios_mobile,0.0823110317792127,BD,CA,True,7,True,537.1008258525665,6,0,2.42,283,agent_assisted,video_verified,super_prime,65.66,269,1,0,0.7730720137725247,0.8650074379576964,True,True,0,1,2,CLUSTER3299,1,0.6566105311122562,0.7242659687078549,0.8944138437597018,,,,,0,,0.2601605092465246,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.943,True,synthetic
TXN272765349519,U9448163,2026-06-09 16:13:25,83.72,USD,card_not_present_online,credit_card,MID188279,7995,Betting / Gambling,0.07,DEV56640786,android_mobile,0.16211046237146728,RU,CA,True,16,False,77.12582518568723,4,1,5.61,172,in_branch,unverified,super_prime,14.93,198,2,2,0.30621618620872126,0.9666062130740587,True,False,0,1,2,CLUSTER2140,1,2.259465813603673,0.9458656497063391,0.7693072505427672,,,,,0,,0.10270791173335207,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.888,True,synthetic
TXN660275643838,U4302154,2026-06-25 13:27:50,587.47,USD,p2p_transfer,credit_card,MID910826,5999,Misc Retail,0.091,DEV49050824,android_mobile,0.08991456859655346,RU,GB,True,13,False,596.5720527926001,4,3,18.75,358,api_partner_onboarding,basic_document,super_prime,31.33,213,1,0,0.10327682883675342,0.7210063793056269,True,False,0,1,2,CLUSTER6605,3,1.9040663098211916,0.8881196645429978,0.7757203809212954,,,,,0,,0.181858042368643,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.822,True,synthetic
TXN280566060585,U3319405,2026-06-03 11:14:33,116.84,USD,card_not_present_online,bank_transfer,MID758278,6051,Crypto / Digital Currency,0.279,DEV12765622,ios_mobile,0.1117658828262387,NG,AU,True,11,True,462.7544483721981,4,2,4.52,753,mobile_app_remote,unverified,near_prime,33.53,115,1,0,0.5811340851440546,0.794829667017711,True,False,1,1,2,CLUSTER1522,3,0.6487315674591329,0.84401035949333,0.7519679156981515,,,,,0,,0.07327931437019865,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.956,True,synthetic
TXN831108024502,U1039012,2026-08-25 21:09:13,601.76,USD,p2p_transfer,credit_card,MID490993,4111,Transit / Transportation,0.239,DEV83134948,android_mobile,0.06927573219661301,EG,DE,True,21,False,582.8781749029245,2,1,6.56,311,agent_assisted,basic_document,super_prime,91.7,295,2,0,0.19623459887053984,0.9274372804704778,False,False,1,1,1,CLUSTER2344,3,0.7444978486140905,0.7547023762036286,0.915417842550122,,,,,0,,0.15143243021081618,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.969,True,synthetic
TXN960702656115,U6874720,2026-07-19 00:10:38,369.48,USD,card_not_present_online,prepaid_card,MID578370,5967,Direct Marketing / Adult,0.196,DEV60301492,windows_desktop,0.19983363132893123,BD,SG,True,0,False,317.9953232666376,6,0,17.22,434,in_branch,video_verified,subprime,13.01,181,2,2,0.8165178583409168,0.7316860327765947,True,False,0,1,2,CLUSTER2203,3,0.10788806568143139,0.7876441274107978,0.8774338938867173,,,,,0,,0.15940763768609642,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.957,True,synthetic
TXN660801981742,U0705581,2026-06-07 23:24:54,749.45,USD,p2p_transfer,digital_wallet,MID106092,4722,Travel Agencies,0.27,DEV85121978,mac_desktop,0.16693085717674944,NG,CA,True,23,False,237.57533344247844,2,1,13.57,285,api_partner_onboarding,unverified,subprime,55.22,276,1,0,0.13297628741976553,0.7679332650905418,True,False,0,1,1,CLUSTER3234,3,2.825581312514533,0.9448489690747292,0.9378334348315147,,,,,0,,0.11991648179376563,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.877,True,synthetic
TXN139732443708,U4491203,2026-06-09 17:03:41,188.14,USD,card_not_present_online,digital_wallet,MID711955,5921,Liquor Stores,0.046,DEV75439113,android_mobile,0.15792231592937173,PK,DE,True,17,True,102.00331388184038,5,1,38.47,328,mobile_app_remote,unverified,prime,12.27,201,2,0,0.5775800903465507,0.8553045058722019,True,False,0,1,1,CLUSTER4087,1,1.2926005850907787,0.9035839737811483,0.8593290427965974,,,,,0,,0.23746264749516324,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.84,True,synthetic
TXN651564400181,U2954461,2026-07-15 01:50:00,274.13,USD,card_not_present_online,upi,MID423548,5967,Direct Marketing / Adult,0.175,DEV86332991,android_mobile,0.1263770466043148,VN,NL,True,1,True,193.52516441081372,5,1,5.74,792,agent_assisted,video_verified,subprime,47.76,115,2,1,0.14786767465863848,0.8914440988345669,True,False,0,1,1,CLUSTER6187,2,0.9744052158004005,0.7084093574728079,0.7799674329703218,,,,,0,,0.24371673380445025,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.926,True,synthetic
TXN635292244632,U9013932,2026-06-21 21:35:06,295.41,USD,p2p_transfer,upi,MID657149,4722,Travel Agencies,0.219,DEV89751893,windows_desktop,0.10590707671961207,ID,DE,True,21,True,249.73010171823654,6,1,9.45,421,mobile_app_remote,video_verified,near_prime,31.25,190,2,0,0.35452525853204286,0.9531451483785596,True,False,0,1,2,CLUSTER6771,1,1.0518003094811132,0.7882514049529759,0.8480342131073945,,,,,0,,0.07299469700125952,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.936,True,synthetic
TXN877767573071,U4001980,2026-08-08 04:24:28,116.1,USD,p2p_transfer,credit_card,MID441368,4899,Cable / Streaming Services,0.275,DEV54235084,mac_desktop,0.07314518734262794,RU,NL,True,4,False,561.7297808247721,4,1,2.67,857,mobile_app_remote,unverified,subprime,125.86,203,1,0,0.7991796571285047,0.8253196833760303,True,False,0,1,2,CLUSTER3299,3,2.595648165698431,0.8539727565161119,0.8189555966800651,,,,,0,,0.20194467556799026,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.939,True,synthetic
TXN177057346915,U0426645,2026-07-07 13:55:45,111.53,USD,p2p_transfer,digital_wallet,MID176739,7995,Betting / Gambling,0.311,DEV36678793,ios_mobile,0.03450305033854928,RU,SE,True,13,True,217.6510916340134,7,1,5.34,83,in_branch,basic_document,near_prime,20.89,194,1,1,0.1277543412871549,0.9356275470457607,True,False,0,1,2,CLUSTER8798,1,2.735602876577426,0.8111876595272831,0.8278047163011742,,,,,0,,0.16855129401142402,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.884,True,synthetic
TXN331707587878,U7669938,2026-06-14 22:27:46,454.84,USD,card_not_present_online,bank_transfer,MID618558,7011,Hotels / Lodging,0.416,DEV16163588,linux_desktop,0.18928667985455688,NG,AU,True,22,True,506.44642306639656,8,2,7.13,332,web_remote,in_branch_verified,thin_file,63.82,52,1,0,0.1075642066028889,0.9291804658844199,True,True,0,1,1,CLUSTER8229,2,2.5462485667800054,0.9179794202635442,0.9497966308240887,,,,,0,,0.20970498322270542,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.936,True,synthetic
TXN399245365695,U6529192,2026-07-02 09:54:45,172.62,USD,p2p_transfer,debit_card,MID623470,8299,Educational Services,0.243,DEV68194547,android_mobile,0.12613891725135726,ID,GB,True,9,True,278.91267288013927,2,0,7.88,283,in_branch,basic_document,near_prime,21.91,276,2,1,0.1699568205397715,0.8960263825643202,True,False,0,1,1,CLUSTER4607,3,2.6573945594426758,0.7885572636967508,0.7814315009430671,,,,,0,,0.15731307144958748,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.976,True,synthetic
TXN313207034140,U7356779,2026-07-18 12:22:42,188.48,USD,card_not_present_online,prepaid_card,MID872825,5967,Direct Marketing / Adult,0.226,DEV52235181,ios_mobile,0.022762120618553094,VN,JP,True,12,False,453.1376447653949,4,0,37.61,203,mobile_app_remote,in_branch_verified,subprime,13.23,292,1,0,0.5739247717982998,0.9312591277731713,True,False,0,1,2,CLUSTER1819,1,1.5329385552850763,0.7309093310432456,0.9792763849812979,,,,,0,,0.14169544425516536,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.899,True,synthetic
TXN438563559802,U6147405,2026-07-31 04:06:08,605.42,USD,p2p_transfer,upi,MID747079,5541,Fuel / Gas Stations,0.318,DEV86446410,android_mobile,0.14131138615652217,PK,DE,True,4,False,31.671556525897973,7,1,1.48,296,agent_assisted,basic_document,prime,160.36,175,1,0,0.5638502863903982,0.936043397631821,True,False,0,1,1,CLUSTER6960,3,2.087317226046202,0.8793604061393184,0.9227569472980035,,,,,0,,0.07829083935220717,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.942,True,synthetic
TXN453979091767,U8219455,2026-06-10 22:42:50,225.28,USD,card_not_present_online,credit_card,MID422242,5999,Misc Retail,0.341,DEV13846869,mac_desktop,0.17165631867616019,BD,SG,True,22,True,225.26455354382418,5,1,2.08,615,in_branch,in_branch_verified,prime,108.55,279,1,1,0.17571426985725286,0.8133051088183916,True,False,0,1,2,CLUSTER8952,2,2.669804210543611,0.9144265171918895,0.8859139276438397,,,,,0,,0.07600542290654204,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.886,True,synthetic
TXN633486557505,U9906090,2026-08-05 05:37:06,156.96,USD,card_not_present_online,debit_card,MID686033,4722,Travel Agencies,0.093,DEV52832597,android_mobile,0.16294237852839474,BD,SG,True,5,False,255.77189672163934,5,1,2.94,593,web_remote,basic_document,prime,53.45,186,2,0,0.37231065724351453,0.8296350014526974,True,False,1,1,2,CLUSTER3877,1,0.9108138164841204,0.9676517662180739,0.7765784088838317,,,,,0,,0.035032142780732155,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.952,True,synthetic
TXN658676521857,U3735921,2026-06-30 00:11:35,339.6,USD,p2p_transfer,upi,MID675428,6012,Financial Institutions - Merchandise/Services,0.109,DEV54376297,mac_desktop,0.16893452989686114,PK,US,True,0,False,493.12036172676926,6,1,4.82,533,web_remote,basic_document,near_prime,43.78,198,1,0,0.7925041045689453,0.7187351711934997,True,False,0,1,1,CLUSTER1467,2,1.1827612557044422,0.7141370338164623,0.8355919370801747,,,,,0,,0.20292669764967555,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.886,True,synthetic
TXN255193884350,U8379970,2026-08-17 14:26:13,188.9,USD,p2p_transfer,bank_transfer,MID281870,7011,Hotels / Lodging,0.419,DEV93434499,ios_mobile,0.027075192592835647,BD,SE,True,14,False,138.74471698820275,5,2,5.61,384,in_branch,video_verified,prime,30.87,136,1,1,0.6252974786085096,0.961225804417004,True,False,0,1,1,CLUSTER9017,3,1.8798366387525531,0.7553962053744276,0.8475446591357733,,,,,0,,0.10073035857097311,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.865,True,synthetic
TXN226227432257,U2784319,2026-08-19 00:47:13,234.3,USD,card_not_present_online,credit_card,MID697527,5921,Liquor Stores,0.266,DEV24948908,linux_desktop,0.09287441255059606,BD,DE,True,0,False,555.1744051041437,4,1,8.4,415,web_remote,basic_document,prime,47.18,71,2,0,0.6657302061402588,0.7229649776050937,True,False,0,1,2,CLUSTER6353,3,1.378831140277853,0.7230084502883117,0.8442155074944209,,,,,0,,0.040280212539651604,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.863,True,synthetic
TXN630745240207,U9339097,2026-08-17 19:15:35,450.42,USD,p2p_transfer,digital_wallet,MID850035,8299,Educational Services,0.239,DEV65629877,android_mobile,0.13560606179679394,NG,GB,True,19,False,265.15641723214367,2,3,3.69,462,web_remote,basic_document,thin_file,54.1,105,1,0,0.8376229865953926,0.8134313454531066,False,False,0,1,1,CLUSTER6329,2,2.093238717944753,0.7877585188621475,0.8598235730786556,,,,,0,,0.25372342416921295,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.928,True,synthetic
TXN527486379491,U6218800,2026-06-29 22:31:33,147.98,USD,card_not_present_online,credit_card,MID319651,4111,Transit / Transportation,0.199,DEV58186925,ios_mobile,0.05840561132119035,PK,NL,True,22,True,167.95134897382113,3,3,4.93,832,web_remote,basic_document,subprime,30.02,32,2,0,0.182491570739705,0.7798332230838613,False,False,0,1,1,CLUSTER5307,1,0.23532183304266685,0.7531583421368931,0.9532570327231921,,,,,0,,0.23599641562154552,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.916,True,synthetic
TXN973126571901,U4237941,2026-08-02 19:49:21,911.57,USD,p2p_transfer,debit_card,MID916605,5967,Direct Marketing / Adult,0.056,DEV71397367,ios_mobile,0.19837115400506644,BD,SE,True,19,False,462.94640068004367,2,3,54.45,395,web_remote,video_verified,thin_file,16.74,30,2,0,0.3987416409820471,0.8156885055715889,True,True,0,1,1,CLUSTER1111,2,2.0583917277262906,0.9188053334822307,0.9650990097211958,,,,,0,,0.00575206229116274,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.87,True,synthetic
TXN817496419843,U6380007,2026-07-02 05:36:41,321.54,USD,card_not_present_online,credit_card,MID930624,5999,Misc Retail,0.125,DEV16994644,mac_desktop,0.05825293416102888,NG,NL,True,5,False,545.9607647640221,7,0,12.1,96,in_branch,in_branch_verified,prime,26.58,88,1,0,0.14884931589736883,0.96382480354074,True,False,0,1,1,CLUSTER6341,3,2.646804154465441,0.8211195380728149,0.8634154661310635,,,,,0,,0.11635873800628281,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.92,True,synthetic
TXN535041898527,U3466722,2026-06-07 08:03:30,240.13,USD,p2p_transfer,debit_card,MID491173,5921,Liquor Stores,0.143,DEV25992431,mac_desktop,0.06833022979071324,BD,DE,True,8,False,201.64209458054765,3,1,2.56,661,web_remote,video_verified,prime,93.97,63,2,0,0.33187930567070856,0.8270604204918645,False,False,0,1,1,CLUSTER3526,1,0.4988937629424606,0.8866146211313364,0.75153174290957,,,,,0,,0.13761337639399965,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.85,True,synthetic
TXN390556351454,U5143405,2026-07-15 00:06:16,649.63,USD,card_not_present_online,bank_transfer,MID205498,5411,Grocery Stores,0.101,DEV99386422,android_mobile,0.11392510381682298,RU,DE,True,0,False,163.9295268664622,6,1,15.81,794,mobile_app_remote,unverified,thin_file,41.09,121,2,1,0.2961360436512882,0.9355127047638698,True,False,0,1,1,CLUSTER5775,3,1.7349778791561858,0.9611809596898044,0.8896221627633981,,,,,0,,0.02029476603990753,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.939,True,synthetic
TXN200914301932,U7925599,2026-06-14 16:52:00,202.48,USD,card_not_present_online,prepaid_card,MID984660,5311,Department Stores,0.19,DEV97225294,android_mobile,0.11982084134516066,EG,SG,True,16,True,196.84551578417137,8,1,7.28,658,api_partner_onboarding,basic_document,thin_file,27.82,24,1,0,0.34188809816286936,0.8698738866161995,True,False,0,1,1,CLUSTER5971,3,1.9021521067646494,0.7647660829228842,0.8461128127409822,,,,,0,,0.2625479184248561,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.87,True,synthetic
